music_name,load_arr,sample_rate,genre
blues.00000.wav,"[ 0.0071735   0.01332307  0.01644646 ... -0.07312676 -0.06151061
 -0.03034332]",45600,blues
blues.00001.wav,"[ 0.00330044  0.00474684  0.00434459 ... -0.18871175 -0.14469385
 -0.06621628]",45600,blues
blues.00002.wav,"[ 0.01849134  0.03540435  0.04709583 ... -0.12585531 -0.12005397
 -0.06238867]",45600,blues
blues.00003.wav,"[-0.01265346 -0.02290098 -0.0300912  ...  0.01336751  0.01131434
  0.00562026]",45600,blues
blues.00004.wav,"[-0.0060655  -0.00889027 -0.00926177 ...  0.06252696  0.0526453
  0.02606298]",45600,blues
blues.00005.wav,"[-0.02335619 -0.0328693  -0.03006374 ...  0.02032365 -0.00127981
 -0.00543673]",45600,blues
blues.00006.wav,"[ 0.17581804  0.26712498  0.2823638  ... -0.4747638  -0.41172794
 -0.20671833]",45600,blues
blues.00007.wav,[0.01234017 0.0145216  0.00858161 ... 0.14681378 0.15592536 0.08606076],45600,blues
blues.00008.wav,[0.01104344 0.01860601 0.02162309 ... 0.19911063 0.16363536 0.07931924],45600,blues
blues.00009.wav,"[ 0.04473488  0.06490149  0.06415059 ... -0.04384328 -0.03581531
 -0.01746564]",45600,blues
blues.00010.wav,[0.11531855 0.16037583 0.15046947 ... 0.01383239 0.00990143 0.00441929],45600,blues
blues.00011.wav,"[-0.02466057 -0.03679913 -0.03870048 ... -0.04926548 -0.04075954
 -0.02000478]",45600,blues
blues.00012.wav,[0.17837842 0.25692073 0.25065163 ... 0.00165396 0.00821826 0.00589273],45600,blues
blues.00013.wav,"[-0.13348825 -0.19933325 -0.20924726 ... -0.11320374 -0.09226847
 -0.0450601 ]",45600,blues
blues.00014.wav,[0.07425539 0.11103231 0.11569698 ... 0.06017954 0.04508436 0.02086882],45600,blues
blues.00015.wav,"[-0.02903753 -0.04324017 -0.04520778 ...  0.0928463   0.07716082
  0.03784379]",45600,blues
blues.00016.wav,"[-0.0280274  -0.03319528 -0.02165223 ... -0.11488001 -0.09821313
 -0.04908898]",45600,blues
blues.00017.wav,[0.02370223 0.03496984 0.03600512 ... 0.10962512 0.09098467 0.04478248],45600,blues
blues.00018.wav,"[-0.09670708 -0.14604002 -0.15456416 ...  0.03075976  0.02410287
  0.01116098]",45600,blues
blues.00019.wav,[0.09793626 0.15227708 0.1672555  ... 0.03629917 0.0298126  0.01456007],45600,blues
blues.00020.wav,"[-0.03502511 -0.05217082 -0.05359664 ... -0.19289783 -0.16451693
 -0.08185667]",45600,blues
blues.00021.wav,"[ 0.04546918  0.06950159  0.07472025 ... -0.1041446  -0.08457014
 -0.04111831]",45600,blues
blues.00022.wav,"[-0.07055645 -0.10501536 -0.11026445 ...  0.036103    0.02914364
  0.01409026]",45600,blues
blues.00023.wav,"[ 0.16507423  0.2298069   0.20938858 ... -0.01989208 -0.01308553
 -0.00511744]",45600,blues
blues.00024.wav,"[-4.6760618e-04  1.2453027e-05  6.4468174e-04 ... -3.1652275e-02
 -2.5474332e-02 -1.2264061e-02]",45600,blues
blues.00025.wav,"[-0.03229617 -0.04907787 -0.05020348 ... -0.0089628  -0.00813532
 -0.00435812]",45600,blues
blues.00026.wav,"[ 0.03442575  0.05217431  0.05561634 ... -0.45904905 -0.37460414
 -0.18240245]",45600,blues
blues.00027.wav,"[-0.01959779 -0.0319486  -0.03610663 ...  0.04149656  0.04435299
  0.02496378]",45600,blues
blues.00028.wav,"[-0.23098531 -0.36816996 -0.41281337 ... -0.01327796 -0.01559841
 -0.00912966]",45600,blues
blues.00029.wav,"[-0.01614919 -0.02530193 -0.02752351 ...  0.14937234  0.12083572
  0.05829037]",45600,blues
blues.00030.wav,[0.05325769 0.08139646 0.08702137 ... 0.02730122 0.01712729 0.00643522],45600,blues
blues.00031.wav,"[-0.00327131 -0.00099202  0.00195949 ... -0.01141362 -0.00540607
 -0.00141517]",45600,blues
blues.00032.wav,"[-0.09676888 -0.14343347 -0.15052493 ...  0.29842496  0.24459247
  0.11924119]",45600,blues
blues.00033.wav,"[-0.00796461 -0.01047926 -0.01037159 ... -0.1713385  -0.15976416
 -0.0838032 ]",45600,blues
blues.00034.wav,[0.01315243 0.02204506 0.02768713 ... 0.0436618  0.03877723 0.01981501],45600,blues
blues.00035.wav,"[-0.03181992 -0.04823383 -0.04868922 ... -0.19679049 -0.17253917
 -0.08752762]",45600,blues
blues.00036.wav,"[-0.16468488 -0.25260875 -0.27566257 ...  0.08129828  0.06590295
  0.03168123]",45600,blues
blues.00037.wav,"[ 0.00169447  0.00303667  0.00385227 ... -0.19047976 -0.16830587
 -0.08560413]",45600,blues
blues.00038.wav,"[-0.01035941 -0.01295311 -0.01071258 ... -0.05999845 -0.02266282
 -0.00295627]",45600,blues
blues.00039.wav,"[-0.0101715  -0.01531579 -0.01619487 ...  0.08986747  0.07484584
  0.0368253 ]",45600,blues
blues.00040.wav,"[-0.09349603 -0.11425772 -0.08652471 ... -0.08446094 -0.04210221
 -0.01163535]",45600,blues
blues.00041.wav,"[-0.02954584 -0.03960086 -0.03565538 ... -0.00087185 -0.00231419
 -0.00149498]",45600,blues
blues.00042.wav,[0.03583717 0.05974903 0.07353306 ... 0.02028659 0.01566158 0.00798271],45600,blues
blues.00043.wav,"[-0.10638083 -0.1585214  -0.1624488  ...  0.09095441  0.07989047
  0.04094149]",45600,blues
blues.00044.wav,"[ 0.10761602  0.15096372  0.1481059  ... -0.09544443 -0.06931073
 -0.03186397]",45600,blues
blues.00045.wav,"[-0.01830826 -0.03054299 -0.0397501  ...  0.01328955  0.00773353
  0.00224938]",45600,blues
blues.00046.wav,"[ 0.01609604  0.0268524   0.03025541 ... -0.12402174 -0.09154394
 -0.04154197]",45600,blues
blues.00047.wav,"[-0.10368352 -0.14695197 -0.15026663 ... -0.09683747 -0.07442746
 -0.03494319]",45600,blues
blues.00048.wav,"[ 0.20510387  0.31046027  0.31901035 ... -0.03648726 -0.02471834
 -0.01052544]",45600,blues
blues.00049.wav,"[-0.04802011 -0.07545623 -0.08528988 ... -0.13514031 -0.10931736
 -0.05291839]",45600,blues
blues.00050.wav,[0.06413333 0.09472199 0.09369962 ... 0.0549635  0.03998271 0.01816168],45600,blues
blues.00051.wav,"[-0.20620175 -0.3216057  -0.3552055  ... -0.01135169 -0.00970959
 -0.00581534]",45600,blues
blues.00052.wav,"[ 0.0165424   0.02796601  0.03395972 ... -0.0075576  -0.00258306
 -0.00044612]",45600,blues
blues.00053.wav,"[-0.19241971 -0.3231719  -0.38201597 ... -0.00185083  0.04011892
  0.03213331]",45600,blues
blues.00054.wav,"[-0.13630797 -0.20538971 -0.22189462 ... -0.11887766 -0.08248742
 -0.03660231]",45600,blues
blues.00055.wav,"[ 0.00506675  0.023593    0.05335798 ... -0.00245127  0.0010259
  0.00161996]",45600,blues
blues.00056.wav,"[-0.1582639  -0.25188905 -0.28725114 ... -0.4125964  -0.30988786
 -0.13282132]",45600,blues
blues.00057.wav,"[ 0.00741012  0.00609721  0.0024454  ... -0.19376644 -0.15321606
 -0.07086697]",45600,blues
blues.00058.wav,"[ 0.12090314  0.18199912  0.18457493 ... -0.21011612 -0.17437091
 -0.08494761]",45600,blues
blues.00059.wav,[0.00574957 0.00842707 0.00769072 ... 0.02624171 0.014682   0.0054497 ],45600,blues
blues.00060.wav,"[ 0.16426156  0.26473862  0.29205918 ... -0.91957265 -0.76373017
 -0.37582436]",45600,blues
blues.00061.wav,"[-0.16020006 -0.23095119 -0.23215142 ... -0.07959769 -0.06619235
 -0.03258173]",45600,blues
blues.00062.wav,[0.06040317 0.0871908  0.08816992 ... 0.2789979  0.19778103 0.08646536],45600,blues
blues.00063.wav,"[-0.13378385 -0.20953111 -0.22513174 ...  0.00055914 -0.00962132
 -0.00744189]",45600,blues
blues.00064.wav,"[-0.02330716 -0.04034599 -0.0523867  ... -0.0401497   0.00875858
  0.01835695]",45600,blues
blues.00065.wav,"[ 0.06147428  0.0899445   0.08864732 ... -0.16726725 -0.14387245
 -0.07316798]",45600,blues
blues.00066.wav,[0.07617838 0.1196418  0.13533327 ... 0.00421936 0.00723831 0.00443933],45600,blues
blues.00067.wav,"[-0.0454839  -0.08747803 -0.11881548 ... -0.22386196 -0.18474613
 -0.09092387]",45600,blues
blues.00068.wav,"[ 0.02068221  0.00894652 -0.02309725 ...  0.08521022  0.07413509
  0.0371435 ]",45600,blues
blues.00069.wav,[0.05831918 0.08472208 0.08447878 ... 0.0283053  0.0264449  0.01388383],45600,blues
blues.00070.wav,"[-0.03682795 -0.05635763 -0.06200419 ...  0.01392961  0.00562466
  0.00108599]",45600,blues
blues.00071.wav,"[-0.02523498 -0.07924753 -0.15025227 ... -0.04722689 -0.05316707
 -0.02983437]",45600,blues
blues.00072.wav,[0.04080693 0.07770474 0.11048581 ... 0.01604321 0.0124089  0.00564048],45600,blues
blues.00073.wav,"[-0.13241068 -0.20814744 -0.23456338 ...  0.52103984  0.4659091
  0.23876914]",45600,blues
blues.00074.wav,"[-0.12517376 -0.15498747 -0.11547617 ...  0.1298775   0.10232809
  0.04861686]",45600,blues
