music_name,load_arr,sample_rate,genre
country.00000.wav,"[-0.13024694 -0.19401091 -0.19443735 ...  0.05515043  0.02520396
  0.        ]",45600,country
country.00001.wav,[0.28878    0.34676585 0.2313619  ... 0.12098477 0.11581428 0.04628414],45600,country
country.00002.wav,"[-0.0425347  -0.09541903 -0.10965383 ...  0.08844084  0.06372018
  0.        ]",45600,country
country.00003.wav,"[-0.095231   -0.11771262 -0.09952506 ... -0.19081432 -0.16251086
 -0.06985707]",45600,country
country.00004.wav,"[-0.00416364  0.02600716  0.08876818 ... -0.10567223 -0.06400836
 -0.02236475]",45600,country
country.00005.wav,"[-0.3800713  -0.43558985 -0.32724875 ... -0.00344204 -0.01134334
 -0.00602168]",45600,country
country.00006.wav,"[-0.23426445 -0.30834335 -0.28460178 ... -0.18143311 -0.13458219
 -0.04849834]",45600,country
country.00007.wav,"[ 0.15557335  0.1413664   0.05360226 ... -0.23633301 -0.14064416
 -0.0410891 ]",45600,country
country.00008.wav,"[ 0.08896117  0.03959288 -0.07382727 ...  0.19708371  0.13896477
  0.        ]",45600,country
country.00009.wav,"[-0.00761148 -0.01276342 -0.00178159 ...  0.17697433  0.14003788
  0.        ]",45600,country
country.00010.wav,"[ 0.0390109   0.05054851  0.04855763 ... -0.0100993  -0.01099834
 -0.00700049]",45600,country
country.00011.wav,"[-0.02896031 -0.03877674 -0.03626369 ...  0.01369637  0.02217609
  0.00737404]",45600,country
country.00012.wav,[0.11499806 0.16946328 0.19551261 ... 0.05476924 0.05578747 0.0314249 ],45600,country
country.00013.wav,"[-0.02876119 -0.03902888 -0.03941567 ...  0.1567135   0.12159166
  0.05884074]",45600,country
country.00014.wav,"[-0.0349188  -0.04184644 -0.03708512 ...  0.05431898  0.03022062
  0.00459322]",45600,country
country.00015.wav,"[-0.01232042 -0.01723692 -0.0023444  ...  0.2956674   0.25071275
  0.12660554]",45600,country
country.00016.wav,"[ 0.00486428  0.00395318  0.00079693 ... -0.0277409  -0.0266387
 -0.01443552]",45600,country
country.00017.wav,[0.03485988 0.03984504 0.03079649 ... 0.06987539 0.05400657 0.02529006],45600,country
country.00018.wav,"[-0.0050665  -0.00530641 -0.0048293  ... -0.13958552 -0.12126745
 -0.06409018]",45600,country
country.00019.wav,[0.02824044 0.04314462 0.05203271 ... 0.04483308 0.03925273 0.02028992],45600,country
country.00020.wav,[0.08850311 0.10847256 0.09323895 ... 0.01836581 0.01631141 0.00846167],45600,country
country.00021.wav,"[ 0.18605731  0.22878948  0.19666779 ... -0.06101503 -0.05583464
 -0.02930162]",45600,country
country.00022.wav,"[-0.1715137  -0.19164585 -0.14195012 ... -0.07518269 -0.05464704
 -0.02471904]",45600,country
country.00023.wav,"[-0.0607134  -0.0759263  -0.06802835 ...  0.03178913  0.02785952
  0.01448463]",45600,country
country.00024.wav,"[-0.02372695 -0.03678446 -0.04869117 ...  0.00017225  0.00160772
  0.00127938]",45600,country
country.00025.wav,"[-0.03462196 -0.04080443 -0.03211609 ...  0.024897    0.02135462
  0.0109261 ]",45600,country
country.00026.wav,[0.18564875 0.22363143 0.18511204 ... 0.07820361 0.06199071 0.02995274],45600,country
country.00027.wav,"[-0.10384026 -0.1513203  -0.1575478  ...  0.14829361  0.12334269
  0.06031957]",45600,country
country.00028.wav,"[-0.03304064 -0.03974736 -0.03378367 ...  0.00571449  0.0061975
  0.00424922]",45600,country
country.00029.wav,"[-0.02091212 -0.02644514 -0.02446868 ... -0.19855836 -0.16432366
 -0.08188816]",45600,country
country.00030.wav,"[-0.00123408 -0.00193655 -0.00301751 ... -0.0514878  -0.04393862
 -0.02253499]",45600,country
country.00031.wav,"[ 0.09055981  0.11505453  0.10212428 ... -0.00415915 -0.01488769
 -0.00962608]",45600,country
country.00032.wav,"[-0.01034119 -0.01204557 -0.00942065 ... -0.03757552 -0.03020212
 -0.01529618]",45600,country
country.00033.wav,"[ 0.00267111  0.00791674  0.01358436 ... -0.01910181  0.02553402
  0.02622161]",45600,country
country.00034.wav,"[-0.00293376 -0.00836468 -0.01235725 ...  0.14615467  0.12194935
  0.05999584]",45600,country
country.00035.wav,"[-0.06701612 -0.06652586 -0.0255997  ...  0.03196732  0.02934213
  0.01555164]",45600,country
country.00036.wav,"[ 0.00680517  0.00854683  0.00752606 ... -0.08488091 -0.07168212
 -0.03586813]",45600,country
country.00037.wav,"[ 0.02141889  0.03052942  0.03338783 ... -0.09930965 -0.09237405
 -0.04931508]",45600,country
country.00038.wav,"[-0.00703509  0.02844447  0.06282265 ...  0.01447435  0.00582061
 -0.00010788]",45600,country
country.00039.wav,[0.11218496 0.16223027 0.17320582 ... 0.13346533 0.12930825 0.06656884],45600,country
country.00040.wav,"[ 0.03547964  0.04303578  0.04398786 ... -0.04580711 -0.03273481
 -0.01644188]",45600,country
country.00041.wav,[0.09686665 0.10817121 0.08190177 ... 0.16863954 0.15646303 0.08270057],45600,country
country.00042.wav,"[ 0.06044662  0.06931076  0.05805276 ... -0.02314981 -0.00850345
  0.00264435]",45600,country
country.00043.wav,[0.13545485 0.16244847 0.12069507 ... 0.10780438 0.13273844 0.08133565],45600,country
country.00044.wav,"[-0.12141039 -0.15267755 -0.13571872 ... -0.02154766 -0.02017653
 -0.01086759]",45600,country
country.00045.wav,"[-0.1305552  -0.15020616 -0.11445827 ...  0.11655207  0.04193749
  0.00638202]",45600,country
