music_name,load_arr,sample_rate,genre
disco.00000.wav,"[-0.21903983 -0.27199116 -0.23555237 ... -0.11364862 -0.06601185
  0.        ]",45600,disco
disco.00001.wav,"[-0.1794857  -0.25129724 -0.23899329 ...  0.09127521  0.0429449
  0.        ]",45600,disco
disco.00002.wav,[0.09497225 0.12555279 0.09660316 ... 0.09201102 0.10561107 0.05802193],45600,disco
disco.00003.wav,"[-0.3127141  -0.32066545 -0.19963837 ... -0.12866023 -0.09388956
 -0.03680393]",45600,disco
disco.00004.wav,"[ 0.00428408  0.0175814   0.01702058 ... -0.08235861 -0.02744356
 -0.00317781]",45600,disco
disco.00005.wav,"[ 0.30676335  0.39313352  0.35748345 ... -0.18500012 -0.13227329
 -0.05400654]",45600,disco
disco.00006.wav,"[-0.1879403  -0.19534917 -0.11108394 ... -0.28543788 -0.19852027
 -0.08364531]",45600,disco
disco.00007.wav,"[-0.14897013 -0.18210192 -0.14866862 ... -0.10999865 -0.07599575
 -0.03312281]",45600,disco
disco.00008.wav,[0.01821126 0.02096791 0.02180494 ... 0.07584937 0.0314416  0.        ],45600,disco
disco.00009.wav,"[ 0.06702898  0.06019403  0.01682161 ... -0.09447116 -0.07801676
 -0.03752376]",45600,disco
disco.00010.wav,"[-0.16188619 -0.20601451 -0.19248375 ...  0.09866078  0.07965045
  0.03341562]",45600,disco
disco.00011.wav,"[-0.35604554 -0.41591173 -0.31533158 ... -0.49614805 -0.38167062
 -0.17595764]",45600,disco
disco.00012.wav,[0.11130691 0.21488343 0.30736732 ... 0.00583022 0.00492818 0.        ],45600,disco
disco.00013.wav,"[ 0.10421976  0.09734957  0.05070651 ... -0.217266   -0.2143792
 -0.12100119]",45600,disco
disco.00014.wav,"[ 0.19247942  0.20811182  0.14604738 ... -0.2303986  -0.1516844
  0.        ]",45600,disco
disco.00015.wav,"[ 0.29724717  0.38292125  0.36151442 ... -0.03335652 -0.07258043
 -0.05757113]",45600,disco
disco.00016.wav,[0.06718987 0.0857494  0.08985984 ... 0.08368977 0.03368966 0.0091286 ],45600,disco
disco.00017.wav,"[-0.04895211 -0.05987547 -0.05120533 ...  0.04976659  0.04675056
  0.02665491]",45600,disco
disco.00018.wav,"[ 0.37758678  0.42973447  0.3282296  ... -0.33732983 -0.264627
 -0.12108071]",45600,disco
disco.00019.wav,"[-0.07669107 -0.09309156 -0.07140622 ...  0.16377188  0.1097414
  0.04658925]",45600,disco
disco.00020.wav,"[-0.00092683 -0.00318657 -0.00602756 ... -0.00445951 -0.00338158
 -0.00152994]",45600,disco
disco.00021.wav,"[-0.0433488  -0.04219004 -0.02000104 ... -0.29358518 -0.21987455
 -0.10487079]",45600,disco
disco.00022.wav,"[-0.10009417 -0.14899255 -0.16968612 ... -0.07257389 -0.10096779
 -0.06412672]",45600,disco
disco.00023.wav,[0.12649192 0.19079708 0.26186457 ... 0.14438508 0.1303142  0.06406764],45600,disco
disco.00024.wav,[0.09940153 0.11506236 0.08788515 ... 0.01424107 0.02205258 0.01588723],45600,disco
disco.00025.wav,[0.03066616 0.03397881 0.02404011 ... 0.02797043 0.03428645 0.01989373],45600,disco
disco.00026.wav,"[-0.02560034 -0.00460032  0.03342886 ... -0.2702925  -0.11785112
 -0.019865  ]",45600,disco
disco.00027.wav,"[-0.14928406 -0.18251577 -0.15794055 ...  0.04161922  0.0315781
  0.01442502]",45600,disco
disco.00028.wav,"[-0.01464543  0.01039196  0.02106836 ...  0.04979103  0.03788092
 -0.02656305]",45600,disco
disco.00029.wav,"[ 0.10472722  0.1360035   0.10318649 ... -0.05366861 -0.09049526
 -0.06985278]",45600,disco
disco.00030.wav,"[-0.09236471 -0.08922027 -0.06606263 ...  0.04579896  0.00104288
 -0.01786099]",45600,disco
disco.00031.wav,"[-0.01849259 -0.01733249 -0.00635957 ...  0.03624423  0.03420458
  0.01237164]",45600,disco
disco.00032.wav,"[-0.0164289  -0.01876701 -0.00967631 ... -0.00724909 -0.00524002
 -0.00246229]",45600,disco
disco.00033.wav,"[-0.0507495  -0.03613316  0.00767564 ... -0.18607858 -0.15844914
 -0.08051524]",45600,disco
disco.00034.wav,"[-0.04351933 -0.06713331 -0.07182075 ... -0.05672034 -0.02699373
 -0.00440646]",45600,disco
disco.00035.wav,"[-0.08054198 -0.09998047 -0.08848109 ...  0.7680521   0.67525464
  0.3494627 ]",45600,disco
disco.00036.wav,[0.24818581 0.302632   0.2536275  ... 0.2298455  0.24950632 0.14361724],45600,disco
disco.00037.wav,"[-0.01769964  0.01886089  0.07624674 ...  0.08406147  0.11004537
  0.07881496]",45600,disco
disco.00038.wav,[0.20915367 0.25412577 0.19583458 ... 0.10530047 0.08347213 0.04038702],45600,disco
disco.00039.wav,"[-0.03932189 -0.0457737  -0.03603736 ...  0.05601552  0.05535205
  0.03033613]",45600,disco
disco.00040.wav,"[-0.18142784 -0.25165242 -0.24302977 ...  0.07464086  0.05139932
  0.03597224]",45600,disco
disco.00041.wav,[0.0473549  0.06337152 0.06384692 ... 0.00300241 0.02602802 0.02104213],45600,disco
disco.00042.wav,"[ 0.11082946  0.089314    0.02536589 ... -0.02228403 -0.0311993
 -0.01909573]",45600,disco
disco.00043.wav,[0.05795464 0.07257789 0.06474246 ... 0.6201315  0.49081632 0.23873043],45600,disco
disco.00044.wav,"[-0.24595912 -0.27662033 -0.18146455 ...  0.08564882  0.06511767
  0.03100494]",45600,disco
disco.00045.wav,"[ 0.07532583  0.10726275  0.11903201 ... -0.03700792 -0.03217785
 -0.01606522]",45600,disco
disco.00046.wav,"[ 0.04530836  0.0515366   0.0531896  ... -0.00252279 -0.01057358
  0.        ]",45600,disco
disco.00047.wav,[0.00111067 0.00631181 0.01238947 ... 0.07363367 0.04006435 0.        ],45600,disco
disco.00048.wav,"[-0.13050404 -0.17077062 -0.14830166 ...  0.09998987  0.08852127
  0.        ]",45600,disco
disco.00049.wav,[0.22818974 0.2616698  0.11178881 ... 0.0969292  0.05669263 0.        ],45600,disco
disco.00050.wav,"[ 0.1771579   0.15214345  0.04363737 ... -0.08196643 -0.04086085
  0.        ]",45600,disco
disco.00051.wav,"[-0.18457244 -0.23736095 -0.2186441  ... -0.00570407 -0.00158204
  0.        ]",45600,disco
disco.00052.wav,"[-0.13646166 -0.14621729 -0.10053797 ...  0.06484917  0.03708045
  0.        ]",45600,disco
disco.00053.wav,"[ 0.01678228  0.01696608  0.00597194 ... -0.04305057 -0.02508712
  0.        ]",45600,disco
disco.00054.wav,"[-0.07540505 -0.09084859 -0.07679918 ...  0.10959369  0.06639935
  0.        ]",45600,disco
disco.00055.wav,"[ 0.09398238  0.10651837  0.07750005 ... -0.14678648 -0.07412691
  0.        ]",45600,disco
disco.00056.wav,"[-0.04173417 -0.05008502 -0.03920266 ... -0.08596781 -0.0512787
  0.        ]",45600,disco
disco.00057.wav,[0.00382798 0.00701675 0.005064   ... 0.0353927  0.01905289 0.        ],45600,disco
disco.00058.wav,"[-0.01901114 -0.04673077 -0.08103625 ... -0.13248035 -0.08826212
  0.        ]",45600,disco
disco.00059.wav,"[-0.05076522 -0.07382997 -0.07950348 ...  0.09300764  0.05852574
  0.        ]",45600,disco
