music_name,load_arr,sample_rate,genre
reggae.00000.wav,"[ 0.00971868  0.00959029  0.00767962 ... -0.0455722  -0.03400151
 -0.01597212]",45600,reggae
reggae.00001.wav,"[-0.05173844 -0.08183697 -0.0930278  ...  0.03046677  0.02408145
  0.01149819]",45600,reggae
reggae.00002.wav,"[-0.05017286 -0.07771425 -0.08751276 ...  0.01949964  0.01690838
  0.00846004]",45600,reggae
reggae.00003.wav,"[-0.01949364 -0.03880438 -0.0560615  ...  0.11576281  0.09554178
  0.04679409]",45600,reggae
reggae.00004.wav,"[ 0.03855961  0.05597126  0.05607849 ... -0.38802248 -0.3123846
 -0.15076345]",45600,reggae
reggae.00005.wav,"[ 0.22242849  0.30500555  0.26323244 ... -0.05169216 -0.04240817
 -0.02071717]",45600,reggae
reggae.00006.wav,"[-0.01820791 -0.03131986 -0.03505568 ... -0.03100375 -0.0266456
 -0.01334217]",45600,reggae
reggae.00007.wav,"[-0.01284552 -0.02133558 -0.02533314 ... -0.03412664 -0.02812818
 -0.01416154]",45600,reggae
reggae.00008.wav,"[ 0.03491682  0.0511146   0.0530365  ... -0.0421123  -0.04512759
 -0.02506035]",45600,reggae
reggae.00009.wav,"[-0.05287606 -0.08087648 -0.08781882 ...  0.1898413   0.14673707
  0.06887601]",45600,reggae
reggae.00010.wav,"[-0.00555292 -0.00768963 -0.00668519 ...  0.08035275  0.0663713
  0.03239053]",45600,reggae
reggae.00011.wav,"[-0.02521729 -0.033767   -0.02917033 ... -0.06641707 -0.05385701
 -0.02610218]",45600,reggae
reggae.00012.wav,"[-0.06622236 -0.09356728 -0.08422001 ...  0.04906822  0.04559429
  0.02397415]",45600,reggae
reggae.00013.wav,"[-0.08279878 -0.1287581  -0.14203307 ...  0.02362933  0.01841689
  0.01029827]",45600,reggae
reggae.00014.wav,"[-0.06759173 -0.09246261 -0.08295116 ...  0.04221156  0.05121839
  0.03319066]",45600,reggae
reggae.00015.wav,"[ 0.00750176  0.0079333   0.00502817 ... -0.00881656 -0.00663832
 -0.00296898]",45600,reggae
