music_name,load_arr,sample_rate,genre
hiphop.00000.wav,"[-0.15682593 -0.13599    -0.03060732 ... -0.01884221 -0.01752737
  0.        ]",45600,hiphop
hiphop.00001.wav,"[ 0.04037485 -0.05038045 -0.19041407 ... -0.01148082 -0.00206319
  0.        ]",45600,hiphop
hiphop.00002.wav,"[-0.0313625  -0.04255349 -0.04288267 ...  0.11855634  0.07192077
  0.        ]",45600,hiphop
hiphop.00003.wav,"[-0.1723018  -0.21685132 -0.18872462 ...  0.00797843  0.00642091
  0.        ]",45600,hiphop
hiphop.00004.wav,"[ 0.2658278   0.33309543  0.29786485 ... -0.30175275 -0.18941766
  0.        ]",45600,hiphop
hiphop.00005.wav,"[-0.38519758 -0.45675403 -0.3600644  ... -0.09788702 -0.06247974
  0.        ]",45600,hiphop
hiphop.00006.wav,[0.7701844  0.94874316 0.7984669  ... 0.6688595  0.36381707 0.        ],45600,hiphop
hiphop.00007.wav,"[ 0.20998001  0.24933262  0.19524029 ... -0.2191017  -0.13573003
  0.        ]",45600,hiphop
hiphop.00008.wav,"[ 0.00057086 -0.00012345 -0.00094483 ... -0.01136954 -0.03525643
 -0.02670315]",45600,hiphop
hiphop.00009.wav,"[ 0.01200638  0.01492706  0.01033585 ... -0.15238363 -0.02878354
  0.01268499]",45600,hiphop
hiphop.00010.wav,"[ 0.06539588  0.07825574  0.04741305 ... -0.27810723 -0.23925455
 -0.11911295]",45600,hiphop
hiphop.00011.wav,"[-0.07415766 -0.10930584 -0.11031815 ... -0.05727275 -0.05131139
 -0.02686006]",45600,hiphop
hiphop.00012.wav,"[-0.05574258 -0.09112884 -0.09987743 ...  0.24652085  0.23415737
  0.12340061]",45600,hiphop
hiphop.00013.wav,"[-0.1873578  -0.27533308 -0.27372414 ...  0.2818751   0.22566448
  0.10903097]",45600,hiphop
hiphop.00014.wav,"[-0.04208471 -0.11246894 -0.19303967 ...  0.39850867  0.32607633
  0.15884542]",45600,hiphop
hiphop.00015.wav,"[ 0.03091729 -0.03176575 -0.12006713 ...  0.01657457  0.05972959
  0.04584003]",45600,hiphop
hiphop.00016.wav,"[-0.038316   -0.06098222 -0.0710716  ... -0.0965022  -0.08489147
 -0.04314283]",45600,hiphop
hiphop.00017.wav,"[-0.138108   -0.19312726 -0.18430182 ...  0.02436848  0.01776106
  0.00797198]",45600,hiphop
hiphop.00018.wav,[0.02604227 0.03707583 0.03386028 ... 0.02705191 0.02944577 0.01653184],45600,hiphop
hiphop.00019.wav,"[-0.02312583 -0.0521928  -0.07485282 ... -0.06207787 -0.05145503
 -0.02549458]",45600,hiphop
hiphop.00020.wav,"[-0.12735909 -0.17868358 -0.15464541 ... -0.10694724 -0.09960968
 -0.04721229]",45600,hiphop
hiphop.00021.wav,"[-0.2585676  -0.40010628 -0.44010913 ... -0.00833438 -0.02090929
 -0.01413261]",45600,hiphop
hiphop.00022.wav,"[-0.13425547 -0.19101183 -0.17642763 ...  0.12066077  0.10057721
  0.04989821]",45600,hiphop
hiphop.00023.wav,[0.03648907 0.05773473 0.06359412 ... 0.05702262 0.03862646 0.01666774],45600,hiphop
hiphop.00024.wav,"[-0.36526802 -0.55596787 -0.5978166  ... -0.01837186 -0.01504659
 -0.00731429]",45600,hiphop
hiphop.00025.wav,[0.23471978 0.3627187  0.39575142 ... 0.2633885  0.16153747 0.06262322],45600,hiphop
hiphop.00026.wav,"[-0.04839766 -0.03044573  0.00380377 ... -0.03898856 -0.0210064
  0.        ]",45600,hiphop
hiphop.00027.wav,"[-0.24454248 -0.29285076 -0.22228688 ...  0.15724693  0.09571999
  0.        ]",45600,hiphop
hiphop.00028.wav,"[-0.00389481  0.00476466  0.02074492 ...  0.06468613  0.05280478
  0.02642518]",45600,hiphop
hiphop.00029.wav,[0.20778704 0.2565647  0.22479881 ... 0.116649   0.08254296 0.02342571],45600,hiphop
hiphop.00030.wav,"[-0.19257541 -0.212027   -0.14833574 ...  0.00139312 -0.028182
 -0.02100616]",45600,hiphop
hiphop.00031.wav,"[-0.06854527 -0.07827535 -0.05797329 ...  0.16156556  0.15029973
  0.07140045]",45600,hiphop
hiphop.00032.wav,"[ 0.00995807  0.01788376  0.01692112 ... -0.02347379 -0.02717374
 -0.01548912]",45600,hiphop
hiphop.00033.wav,"[2.7590358e-01 3.3102679e-01 3.1104365e-01 ... 3.0086059e-02 1.8030498e-04
 0.0000000e+00]",45600,hiphop
hiphop.00034.wav,[0.03027576 0.06454441 0.10919975 ... 0.1093525  0.08898246 0.03943213],45600,hiphop
hiphop.00035.wav,"[ 0.16787732  0.21436073  0.1983195  ... -0.33950198 -0.24650998
 -0.09358168]",45600,hiphop
hiphop.00036.wav,"[ 0.          0.          0.         ... -0.06819849 -0.05223334
  0.        ]",45600,hiphop
hiphop.00037.wav,[0.         0.         0.         ... 0.0221415  0.00900974 0.        ],45600,hiphop
hiphop.00038.wav,"[ 0.          0.          0.         ... -0.27439228 -0.15018928
  0.        ]",45600,hiphop
hiphop.00039.wav,"[ 0.          0.          0.         ... -0.05203236 -0.03633229
  0.        ]",45600,hiphop
hiphop.00040.wav,[0.         0.         0.         ... 0.2634123  0.15667194 0.        ],45600,hiphop
hiphop.00041.wav,[0.         0.         0.         ... 0.0867674  0.05519091 0.        ],45600,hiphop
hiphop.00042.wav,[0.         0.         0.         ... 0.1797156  0.09012751 0.        ],45600,hiphop
hiphop.00043.wav,"[ 0.          0.          0.         ... -0.04297726 -0.02901138
  0.        ]",45600,hiphop
hiphop.00044.wav,[0.         0.         0.         ... 0.05779005 0.03587571 0.        ],45600,hiphop
hiphop.00045.wav,"[ 0.          0.          0.         ... -0.05203236 -0.03633229
  0.        ]",45600,hiphop
